x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,y0,y1
0.23322293821325502,0.6899457496466977,0.703775275320734,0.08383685522120832,0.6491169378028093,0.6527826015979106,0.9342113140675383,0.9620591009442588,0.393959131141677,0.8714247257625015,0.24347330436539671,0.3375643337742238,0.05236625048190713,0.19313285926948665,0.30884729088726437,0.11893409310757574,0.2300796068074007,0.656463787558288,0.9416837514103227,0.7619985650257008,0.30182723912693266,0.3760860261483484,0.43788427279829945,0.8563373117289484,0.7108783812468459,0.8311108098139736,0.5626997457966973,0.13330817077770463,0.860238709828655,0.4845550033492432,0.23322293821325502,4.6017466383877865
0.7763304473203764,0.7003342071434089,0.18913403587459654,0.33638381800694017,0.5207664144785188,0.4082210599023728,0.601744714154744,0.34476528473282275,0.5556999154982906,0.011329284607162537,0.4513488272141557,0.7625319176356298,0.6136295805077434,0.9592193231129374,0.2818920195906407,0.7939034812335183,0.6295554051954781,0.6039532182632665,0.9145754621035042,0.13757625939197005,0.9571493672184886,0.10015891248120656,0.2881743312404329,0.2363418843744891,0.25160526392494353,0.7007740723770244,0.845400939955076,0.3960847132619484,0.08835810581156966,0.2805959732859866,0.7763304473203764,3.2980881119566168
0.7892159863008207,0.2730516086300425,0.8918201958365057,0.8988054879723995,0.9079592430067945,0.8100268678711998,0.25709578052930737,0.1941818628346752,0.8772603996543039,0.7224012968204226,0.6658402656482972,0.20544421470638485,0.43660633927772274,0.9907325650081749,0.8596571319768278,0.09679926379751658,0.9733795208114666,0.8262755487845956,0.9141677864879564,0.266385581490452,0.8552397906521887,0.4998490197686626,0.27823337468857423,0.376774831559347,0.24632791032553525,0.5182452011636465,0.39902575491351977,0.8727301128523623,0.28239319011377073,0.9127345084555346,0.7892159863008207,4.129397414724633
0.304735794764596,0.9553387455640174,0.928898969029588,0.9815598425514666,0.9435053607693654,0.2852149804891647,0.8342417718290803,0.4182184584851918,0.6545654798677064,0.6859149383755626,0.6155238242455223,0.5657256866065767,0.07422370261193445,0.49740324767840927,0.6506965335135375,0.17732877076574893,0.6923612924363041,0.6960148079202272,0.8641077511247882,0.2097290143288154,0.7772335199902208,0.002360869942462984,0.998761274057349,0.30154425772890603,0.7803437877804373,0.7103040570702113,0.5869195182908051,0.19258956419302187,0.6743143101778152,0.4177066914825561,0.304735794764596,4.9406281104013035
0.6453526560987649,0.19544730967573076,0.9821297941074514,0.6721968175908253,0.6629364892245196,0.19261520292195122,0.06349299473567527,0.22729540113589952,0.2631305219162793,0.9509437513380834,0.15754583945037126,0.5254341494469729,0.4332486490895415,0.7774636346380995,0.5812493279010982,0.08176587642478639,0.5007720147347282,0.7982003172897835,0.43920569400019893,0.526490218084178,0.43852252092093313,0.7600826928775206,0.4310259344408316,0.16416977508919206,0.21665142783053237,0.8981516191999336,0.9081755264966458,0.6752604270858473,0.4343488356708701,0.41136153901891326,0.6453526560987649,3.5824059731076825
0.9783449945052473,0.14868067377342098,0.6366811351330858,0.8481138289323625,0.2763513430308563,0.841761279782405,0.5405146601323125,0.48783725353496077,0.2349617982406349,0.6892759819402183,0.7299469380806359,0.14475684493966845,0.5996967944161038,0.27689932443044574,0.3294814245830201,0.6314743009432351,0.7282887927531321,0.3613106555298635,0.8836930409381221,0.5117721362233991,0.4420268439320313,0.9885649221357268,0.4935586287946574,0.363764082708103,0.3756530842366358,0.26373117666986523,0.9784549055911281,0.3841348454699054,0.949821324918178,0.3050485036871594,0.9783449945052473,3.4128668025600137
0.9643960918625081,0.393626906995168,0.2968478724680119,0.19004567832812091,0.8823339711695545,0.6885544085189075,0.6429779270940371,0.42543110909912885,0.4426815956230963,0.05827492606944362,0.6533594387356543,0.37209241319108644,0.8050144146002819,0.5333009892262677,0.005556711668598391,0.028480500157771482,0.4617878857217458,0.8268033339054096,0.7721610446495791,0.2652594501338976,0.2167997535365359,0.04184318558420419,0.12194543713569805,0.31267737084438163,0.6454128004693843,0.9424366632989498,0.7526082534712177,0.44904879857358415,0.913269978111118,0.9660830172019094,0.9643960918625081,3.1005639394331173
0.6004429989623572,0.7808437075826796,0.23531017654179054,0.02658824896858414,0.2500061559496146,0.4335519960337124,0.6090934494535702,0.17219416900752138,0.07841044442968892,0.6438776082711749,0.1627686459753519,0.1951761811432593,0.24259587799856752,0.5295502135245517,0.3274176574969604,0.5812458471974121,0.030159525083958805,0.4392509067828433,0.20939917280758835,0.49785219751115517,0.1910579751001894,0.006321154633594728,0.8347557706635088,0.8495916932561601,0.9552747234896004,0.4861816479471114,0.5656982193406206,0.9213238823263797,0.9761254758187946,0.2852356154602188,0.6004429989623572,3.1719742321292825
0.8745616621072184,0.8598212874300799,0.5760767354844759,0.4462877786074767,0.4651210330944978,0.22274328051302672,0.5333825473625998,0.7810228959924165,0.632903228103643,0.42797160477844987,0.3236154561593111,0.7845288893618685,0.9006628094419844,0.2074967652724493,0.8805868261999295,0.07147708532565367,0.7644854539148052,0.27275013830335126,0.41277395300566055,0.9903289599844427,0.9268291291557264,0.6359282203571438,0.9168558532138096,0.04532528716863693,0.6322742148704483,0.24489113710687638,0.8337843215515849,0.22990031891815532,0.8416607506098771,0.4048594809343731,0.8745616621072184,3.7482842165532615
0.3013630150749187,0.4588494233286414,0.858822684611284,0.03210713832719114,0.6441327499912186,0.8906701579176552,0.2129591905138849,0.9395883741865508,0.3410442831502851,0.5364086073432741,0.7126429926924098,0.7516203492551475,0.7860641376888381,0.49425045008680346,0.5360862428001152,0.9149421697354458,0.011384902368492877,0.46262889549476705,0.6677638407193902,0.8374090856911148,0.24501222667259237,0.3308255227058272,0.579472673641025,0.9929456278948521,0.14051173306366715,0.6669293038858002,0.1691490921864941,0.6534135773379497,0.43205841262468914,0.866112368186449,0.3013630150749187,4.670388463343116
0.567669521130272,0.13273427932156978,0.04272604182411366,0.1556438216506395,0.2713933142042837,0.18267011933537658,0.9424248702993349,0.5766996053065726,0.48364274841525756,0.919286330088402,0.8697063525834186,0.7020819534704003,0.9567980088266935,0.05172329378743923,0.06614484683133703,0.1385241118899242,0.7384435332251519,0.11837098453099704,0.22402079929948648,0.10464591214785468,0.07285215697987624,0.44291400911110335,0.12385227937947729,0.19010676099643187,0.34635105899208807,0.8310876941694957,0.05986684322784597,0.7992561893871597,0.76933899398895,0.06760379379714554,0.567669521130272,2.9280485068818307
0.7590735881101602,0.3458875310883064,0.3455345481979335,0.8005555198288988,0.49868134828664046,0.3714771447602683,0.13838406529802494,0.8622769245078286,0.6408980845675405,0.047398871508735896,0.8239100444013366,0.9261192091196334,0.6595158061006061,0.09345265733933283,0.06199088254742735,0.5114949693773431,0.12869600381445467,0.09581930663519655,0.957278126489821,0.5885945658705614,0.6889420359651186,0.9442100060054603,0.4274720958947844,0.8629940124762315,0.14939588566476414,0.4515529322501851,0.09726799411449427,0.005805762278761395,0.9571516730851913,0.1505207597399688,0.7590735881101602,3.238349171629085
0.1849981634511525,0.2989194599012083,0.06752102378893166,0.8435869114990788,0.7652851322146668,0.2469169229616538,0.26868011838826145,0.6744086381093891,0.89336763823576,0.11259872897643619,0.23450307611433763,0.48020805642216213,0.5921225560721898,0.06998151510855,0.8567603225541024,0.7548641464971945,0.4095070503916245,0.3982981756021742,0.9218722669983573,0.8955067936376144,0.43964994507541877,0.47741723206617526,0.49947174835560937,0.679000447148264,0.41663456637163887,0.2500177430152887,0.222094139010237,0.09457929458543335,0.841364803718218,0.4844318967740293,0.1849981634511525,4.403826211422881
0.8494514866097983,0.8790141549482196,0.11683197146298907,0.26784503028034334,0.5135523371320784,0.49220794184311667,0.0138582612153203,0.7967073031215328,0.49603459151066653,0.31722272827949693,0.07519453106933627,0.5831716192128147,0.2717865654112428,0.10735274468350253,0.6104075627329761,0.4698080275232811,0.19591929693969679,0.4555133671186141,0.4379866254327448,0.6806262153270611,0.29393346699109246,0.019175249368635128,0.7062965215549036,0.4301771275248414,0.45219708095500166,0.5179245390644875,0.2407091560499155,0.1834889575545321,0.359685411365658,0.5801918804140362,0.8494514866097983,2.6146954984788766
0.6979528062850783,0.1878717376693848,0.5322780833530429,0.052871465379821125,0.37392681536263617,0.5216421446913893,0.314914348090617,0.36722876440331265,0.2336222767999827,0.37776584711763994,0.9177479010652716,0.46376229619035836,0.8311054572010461,0.21822830875286015,0.10249509163868464,0.48772768183901916,0.8580605230741126,0.5004266981481603,0.8286129170431991,0.9054197028758294,0.9558667830485378,0.012344890865730651,0.9440146311112997,0.8294849213376999,0.9212349004814306,0.24959614713117595,0.03345169904074963,0.023254057495721514,0.33017592904249515,0.29415677849784794,0.6979528062850783,3.3293931988230825
0.7100181415773554,0.6692465680312988,0.9426474620958887,0.4402893134907577,0.2109145062207579,0.03842824126173883,0.2553077225861896,0.5373056832322972,0.9956544097867817,0.5331210200333969,0.3659472244258406,0.6346614827634564,0.9929472314214585,0.059714894337084656,0.2678925831918916,0.11305300036282773,0.8993558213036699,0.6525383629989586,0.8682101313302352,0.9801219579412817,0.621043302936911,0.9827266345364072,0.3296371747889516,0.5346906130524895,0.7196664520458173,0.9787940070321588,0.16925035807395106,0.8725908944240954,0.04913660265683584,0.9436904452899926,0.7100181415773554,4.076882531497716
0.5660845761065246,0.1533057194512243,0.08253326379475923,0.12483327077727957,0.8462035163802734,0.06155973051011221,0.7870697161226053,0.9052781761071013,0.6981981279766619,0.3486142593339274,0.9921066942123857,0.42495947335448137,0.021046782953625165,0.5692436392562454,0.9577637937268361,0.9873011995997172,0.6457315714761139,0.8750006494554603,0.7727678832237986,0.19114288464176665,0.1824556842665528,0.8351181025367869,0.8897481578146054,0.5132789385092591,0.5060843133371297,0.46190912303663145,0.4415962248500077,0.14313939317615165,0.6586672000601068,0.5276617110198988,0.5660845761065246,4.0240736803161985
0.029167520068704156,0.6362660962921899,0.2909989659262542,0.9348239781426527,0.8029351977487412,0.2141101520545564,0.7023438708402864,0.7258327766962201,0.7962137630186261,0.3336729153888246,0.9265214449936825,0.0891610268302061,0.5575172308185767,0.6084521612746554,0.04886267821278589,0.034770595646647307,0.7094773780677888,0.9596833719898787,0.7245820553086725,0.5954795664536038,0.47341068854956336,0.24131072984848023,0.21685990361208785,0.08425897474608812,0.8288274292792196,0.8526499362373823,0.752215498158471,0.008152205360890896,0.385012824380106,0.04476557814818116,0.029167520068704156,5.12314971166638
0.7681343274056317,0.4804263386921731,0.768423580801683,0.11792434845015054,0.0019977555101752253,0.7253784195970158,0.31259385834910614,0.22034596893177028,0.9632801139676873,0.15337023776283232,0.1144965297994629,0.8301597084326219,0.4444647374942764,0.08169903361407005,0.162623666020276,0.14010949420659802,0.9132593388983324,0.7682996575144736,0.9339387977118169,0.3384980661673608,0.7661215020289641,0.08353618290201736,0.22960411937396663,0.4325702085706984,0.6185609148276985,0.5834633164741987,0.6745629282956918,0.616735291768771,0.8992347813101393,0.0816154033543961,0.7681343274056317,3.1823676220559065
0.06678417866934216,0.20242325786863646,0.8968028428194015,0.09733646846532618,0.8324412937519275,0.8213902885807804,0.86577748781121,0.7855836435085302,0.9817269771956705,0.15815946517841917,0.5912597096652195,0.619085630986926,0.5646602869962687,0.9807107845529325,0.16605214395098666,0.18610343947971908,0.2105537298319956,0.968025935851467,0.5109599194523905,0.3260949974230005,0.7498223004177581,0.7941221425342078,0.382487808400064,0.5765680564760687,0.08193984781655139,0.3859346631617554,0.2322463453224537,0.483966846079372,0.016830449075728837,0.6311873322707499,0.06678417866934216,5.070043979832444
0.8306306086553207,0.03917917621666567,0.17858525067439113,0.15903624410870998,0.4041808417773559,0.37859351610673053,0.26924107519993523,0.8926702115817995,0.3146646257671796,0.482630188850968,0.537279265885491,0.49031230477878307,0.8298419127633362,0.23032330407678592,0.28975388237663113,0.2842949754841372,0.8218112637600683,0.813696952259114,0.28176166247435175,0.9582534684860231,0.8383927544617483,0.5445325697921645,0.2739974637950172,0.9378815858291004,0.12062770785690247,0.7059378452378673,0.0038008225600687506,0.5114362923071877,0.8821194465130155,0.9125462249322933,0.8306306086553207,3.334454229467067
0.9685740327778803,0.05985549260290701,0.32749043310914394,0.08243239284312476,0.13618319957900205,0.861922220002566,0.06726659066868512,0.8140207221294404,0.2376705553209284,0.3767126518387972,0.8388861429447706,0.19432284000160405,0.5328391191599092,0.4391286660545215,0.12634241808127378,0.20010537178739962,0.222155146292486,0.31123547197737755,0.645462402550593,0.029622559103575474,0.4385702318272038,0.5998596135049216,0.6124596739800229,0.9045753063778711,0.9232345803707754,0.8214805894617199,0.4228723629725393,0.8263115968875553,0.4420804554047162,0.02298907950543938,0.9685740327778803,2.709743289292401
0.3779029473842975,0.4439407671920038,0.3068999757008163,0.36309892844985525,0.07710353149985882,0.9570282762508437,0.36300471643994703,0.840740030943179,0.3738838486922553,0.9042253932543444,0.97807278338464,0.6725572415465513,0.8110269511541381,0.7887474406790983,0.6826216042464724,0.6233630000668945,0.23951710580300967,0.2912844869198806,0.04008704604393676,0.18934482149587106,0.5501650466834317,0.14193007645710765,0.33372849023224216,0.17094164134927903,0.15174978290666086,0.23275178972840138,0.4504691098377881,0.16144548482206178,0.4593770178611657,0.22780099511984342,0.3779029473842975,3.60881482375383
0.7051424672344668,0.38187803795844655,0.6128373129494313,0.11358151256155524,0.25084859310162244,0.5536850370571018,0.6835079743245909,0.580806242293588,0.7927331300288712,0.30962806516207597,0.12214937647739599,0.019504772027532202,0.4497510784248576,0.28464273649251637,0.9439011508766381,0.46551367550962164,0.6859087882728478,0.5789094891768665,0.8057220657405132,0.06768945761606615,0.1460688885807261,0.5853529230779616,0.4624635825696646,0.10969645374018844,0.6532594276873146,0.05073803746415573,0.6163346653093875,0.041156095936970005,0.006341641757740213,0.6102425204457986,0.7051424672344668,2.8951905011968355
0.9335052924816234,0.6391697306439971,0.4676917878919076,0.3160433979656938,0.6441807697194135,0.02421086029040309,0.4365775856259706,0.08965268694828432,0.32059370689920164,0.4352993968604767,0.8120139844349177,0.9950705294305383,0.2498222780599042,0.7458594376662105,0.5623946004088946,0.4628663042178415,0.8235744489915837,0.8864951095666058,0.40643940611213725,0.23768837149818545,0.051377486611919876,0.5127416755134059,0.2193758761484661,0.28965779249733103,0.8347588294628099,0.8628896402364894,0.48885014645704794,0.2364722927494658,0.518264575489306,0.37650061371693,0.9335052924816234,3.0980024092924583
0.7307594362981336,0.7161419321322642,0.9799657156172875,0.8401891375976884,0.945802952605319,0.6332194887756709,0.30652385436497565,0.47299636902233566,0.9061935812412117,0.6441335849509124,0.6395744685783673,0.7261464760318695,0.4811549698911918,0.48416277348375336,0.9996842412689271,0.41738131724420213,0.18931289957354458,0.27533434063356266,0.5318115394128894,0.1349162447613681,0.7049456953957787,0.6206262164261809,0.9535271969514144,0.4662948935868614,0.3912412937377734,0.18196189009911368,0.19397972755191384,0.2857937381015373,0.42181446701484526,0.5205735919390843,0.7307594362981336,3.8943585611799683
0.743258744233986,0.8738678059737922,0.62440290347651,0.7902967158767275,0.2566605533765435,0.6294623320689983,0.936424865765987,0.557910778859766,0.7432940608746862,0.3425263558912214,0.49551954900045947,0.3027891843739906,0.52241230377779,0.8905157109619035,0.20761288198939287,0.9040170626497902,0.7860854843211559,0.8049669292530124,0.5135619524516523,0.6589890482298025,0.15002733326401452,0.026969211103690882,0.11373771120570286,0.9250831317762214,0.5794966435247175,0.6972994041036168,0.6871740385731091,0.8923033675283241,0.6418715794895437,0.6395660568448752,0.743258744233986,4.166185215413173
0.2096357605588134,0.8696168736888327,0.6401072789047317,0.6336841158188355,0.09394732875090439,0.1364308502224968,0.026786754504825705,0.9266940225112504,0.6503149681712955,0.724837323088106,0.35668667878932125,0.7995327051179283,0.6761359149887208,0.11884643106560466,0.9912220964335786,0.6059193230525375,0.6493465710080415,0.5125848796741694,0.5176085036295759,0.17426581672421848,0.8722738451363482,0.7578400940529435,0.24332178290527873,0.7258834217386184,0.3399989475324381,0.16602116599275418,0.2883130550130918,0.7111968348598263,0.9552067604550188,0.5352968135734671,0.2096357605588134,4.762856629211857
0.3969314118533518,0.48295043462777043,0.8218642717835054,0.23258604440659447,0.4407851630857077,0.3456914658919684,0.4568954989444113,0.9626212126696462,0.5973909061667593,0.28992489599916893,0.8485406076916888,0.621468626199924,0.394545281411365,0.5298982008169913,0.6310462290337628,0.37458942849215293,0.5623333787952989,0.8548022908979676,0.03124904138844309,0.5332591491568319,0.3089355685866878,0.7362838526821697,0.2019252095420061,0.24485714825290084,0.24503507505590927,0.7821571465608239,0.09602799732590006,0.9156405470655367,0.3293269151048507,0.807369969162392,0.3969314118533518,4.07083852305458
0.12089817348276066,0.5846121204870304,0.5274852287918987,0.5053944761543674,0.1312958794675506,0.2798823516628236,0.1728315359632272,0.9204991445374738,0.010833886538719195,0.8053801532020599,0.8177080498186614,0.9177053288871534,0.7456605201041412,0.9799732199909481,0.8561318843850362,0.8618514872723414,0.5959723057422136,0.6570775738360528,0.15784479699039755,0.21254504584337908,0.35802410585801514,0.8295659279882077,0.010365791090601983,0.6213053243710124,0.03854031827520066,0.9678735633456417,0.9704405381949115,0.5689639400779701,0.04778952881512066,0.4209251714376866,0.12089817348276066,4.993664714557912
0.3681383594711579,0.9693106489130392,0.9895849183652855,0.7552434173338771,0.6179916313483028,0.2375363415042595,0.45433305552476533,0.9606044488023698,0.6308647453817006,0.8370940087641031,0.5060845428313302,0.4395927147820593,0.43298878716679756,0.14016690397203457,0.49345841653424993,0.8092772442711457,0.13173462197444652,0.26147776225715724,0.28483393187131634,0.6088324216488319,0.17398770588898993,0.10776286088627784,0.4507534028522364,0.8064931670287344,0.3285063868809571,0.52113843212749,0.12954487973082573,0.8132379030682226,0.9145034907757789,0.29645987547527564,0.3681383594711579,4.240299605012445
0.5153089002054552,0.4568785380291528,0.9836252110591306,0.39566125026531973,0.7342568805780626,0.2676896042848518,0.511648131945501,0.17848832303372741,0.5738905319547803,0.44367033204549955,0.36408555955233457,0.5380404314181622,0.2096323623936076,0.6273624510637578,0.4218447315883723,0.3599761885150434,0.7907669621170054,0.8581872671868372,0.27638429047102364,0.5450759361047239,0.3666451381096446,0.7493794411785112,0.482161852756948,0.05677413139634768,0.8038992682826088,0.7621027961339935,0.3777546016206661,0.8960202659516328,0.912532189028082,0.15415327230552234,0.5153089002054552,3.9740656593064805
0.054982448885611546,0.5977116950859024,0.180304657089702,0.18825623136520564,0.8170862755575454,0.03346609276554413,0.260911320897389,0.7767145712867004,0.19940496918144623,0.7584714321249599,0.8899588900865666,0.6145530683613227,0.3183207122881835,0.22749955315841408,0.5737949552866177,0.45604919493634466,0.8390112196854338,0.7166967918828921,0.4143797585407023,0.6839934298406334,0.31385221529573604,0.04458882062255509,0.7739385085824161,0.2888043457732269,0.2677604131240823,0.8610543957402212,0.8166426567491081,0.3299097541488789,0.8161483057809089,0.029253937163219668,0.054982448885611546,4.828813936041389
0.6415853694199238,0.09002851520733202,0.9679255143213923,0.6510340501851861,0.11163164293816163,0.8851057743237819,0.21584438419269025,0.8634256162615398,0.4175153297666281,0.4415342497798711,0.5289359247705434,0.7394593490093314,0.8615192548162669,0.16275827241384766,0.5947221893017895,0.7403820155233485,0.39773331772789444,0.5768935609585543,0.03710379749389592,0.26983533468553533,0.39805661939148196,0.2546613787338975,0.28238195205963024,0.6586713844809798,0.21871348239056765,0.5809269877058728,0.22063156921700366,0.09422336308655854,0.5300243941152992,0.30375617895279283,0.6415853694199238,3.261587707369275
0.8161698445371779,0.8904020912888455,0.8976029002113174,0.25162056990256954,0.1392333619158599,0.15567942248478472,0.42365592351720016,0.789877379309053,0.27915529525211447,0.19622829767581162,0.7247977545022164,0.9926658411821025,0.0953389332642175,0.11288179194622205,0.41144893227879287,0.5021556103304187,0.34044123508234625,0.472208689837621,0.7066770923390064,0.16014443884110863,0.32630064973088246,0.49373869513062474,0.2235946595884084,0.87383429580813,0.2893023366890357,0.1568279440000051,0.7128722995450825,0.1025880947233232,0.2533613382019282,0.9334243544071857,0.8161698445371779,2.9846369820473595
0.12529542542564187,0.7191022270123759,0.131694678623551,0.3361754662321411,0.6915056562370404,0.8744148347557225,0.9855879477997828,0.6608596006329956,0.8168515122322758,0.3411884406215704,0.7371690564330182,0.14912133969511232,0.3718826344743028,0.9272075025377056,0.7882869654408454,0.7617128686775881,0.101688494659262,0.26963521907338894,0.7687175800240048,0.525038514020754,0.2310588294103718,0.7021394839016899,0.49214655841862587,0.10140452111786924,0.7063060888641393,0.8159882395109955,0.725289740999042,0.9963147446678297,0.06741931967418913,0.5988986452864581,0.12529542542564187,5.214656952195928
0.9710018303565177,0.18555241467912942,0.6647266537522575,0.04284765077730934,0.8614432120101979,0.716335090570009,0.9697288769956302,0.5417766773073311,0.8835145485601229,0.360173774047129,0.16790446537683434,0.5555139156743218,0.6070539801703195,0.05893943921960032,0.42180832048864425,0.36169851872467806,0.9466476686604595,0.4597236980937961,0.9189973011016834,0.8442745879412,0.6039866153529849,0.8076457998330908,0.7247139978418315,0.06226518070866127,0.9221852774693706,0.11710221670551357,0.3859868351765938,0.1567705952430467,0.10565314123616931,0.8314018482272628,0.9710018303565177,3.3823777302044142
0.23058619872652109,0.5216135944010819,0.05632941603429109,0.9697817506895479,0.6597617170872268,0.9152326361522475,0.0005070942774325626,0.5394149455468333,0.9659545988639339,0.23839469270288338,0.7087377435184816,0.9420188273104152,0.9728539800626048,0.3650343004521843,0.8539218891976809,0.11788288359222665,0.7832394282649424,0.9914790311347691,0.9978949552434507,0.9357106773555033,0.5645945562995821,0.3536802632823899,0.8677126107688073,0.7944296533083335,0.20457605853942806,0.28588911158533525,0.9102206990621351,0.7371905910053156,0.19708415660902368,0.2964921301751917,0.23058619872652109,5.282884864793931
