BODFISH,BODCITY,WQFish,WQCity,ROI,CityTax,Plant
0.9152940494565233,0.29188885596482783,6.147717492266308,2.8813249088430504,5.395184749122355,-0.004586838997093223,0.3581111440351722
0.763447883440152,0.5239196812884268,5.803026695409145,2.91470686899954,6.810012345483634,0.21718011687599437,0.1260803187115732
0.2866088812314444,0.9853952724722577,4.720602160395379,3.3519492978899956,7.50553382778184,7.107487423867972,0.3633911187685556
0.745296826113657,0.23703588507932052,5.761823795278001,2.8640012958278818,6.881736867758383,-0.031399681138845836,0.4129641149206795
0.5375245059625829,0.07686569765655966,5.290180628535063,2.843493795413899,7.323682575106165,-0.07446602587640272,0.5731343023434403
0.025257160124189083,0.004419873314945587,4.12733375348191,2.823874031547909,7.558242411102953,-0.07925027000670537,0.6455801266850545
0.33924321019954706,0.9037815166081554,4.840082087152972,3.1594933249041315,7.481730667819658,2.5541797304730816,0.31075678980045296
0.8223058891132743,0.5622468305313503,5.936634368287133,2.9292845963804455,6.494249268219889,0.280504805428726,0.17230588911327427
0.12304771385935342,0.33713022713987767,4.349318310460733,2.852754004350027,7.549448403761526,0.02326079417352156,0.5269522861406466
0.08561941316659132,0.586552554028373,4.264356067888163,2.908350941385883,7.55421342745283,0.3269390011639679,0.5643805868334087
0.6635161542269922,0.6516662366554169,5.576181670095273,2.9542421313338307,7.117265827127865,0.48289058020719855,0.01351615422699215
0.36905198428688585,0.46980972685547356,4.907748004331231,2.885011907047129,7.465609636318023,0.1443637292237343,0.2809480157131142
0.6261493877954838,0.9967004410693795,5.491359110295749,3.405191263656434,7.192716123659109,8.97909912549363,0.3467004410693795
0.7934537209139292,0.1689503489119606,5.871139946474619,2.860685416681678,6.667967203021371,-0.05558172987716736,0.48104965108803943
0.16505870191074085,0.4537152271665662,4.444683253337382,2.8747120267493917,7.541925436714504,0.1257978300947209,0.4849412980892592
0.09839239373934684,0.2239866563272099,4.293350733788317,2.838585214493746,7.552786675509518,-0.036772144958953645,0.5516076062606532
0.6813467663337214,0.8271260060901419,5.616657159577548,3.07279669327912,7.075391636200676,1.4053326787026013,0.17712600609014184
0.4685007767894271,0.5033921240725088,5.1334967633119994,2.8966121145982098,7.394383374360041,0.1875067727864097,0.18149922321057294
0.03859559791874226,0.8174363643568673,4.157612007275545,3.040337428060665,7.557732448709802,1.3159720943139432,0.6114044020812578
0.6962059393211375,0.3967735169793986,5.650387482258982,2.8832614747069907,7.037022668585397,0.06941248479527595,0.2532264830206014
0.9054048309060148,0.1969818317546414,6.1252689661566535,2.8706633625560256,5.582726083144831,-0.0467563905702536,0.4530181682453586
0.5564648289416941,0.6337516834814013,5.333175161697646,2.942158757673987,7.300148233661438,0.4346215184022215,0.09353517105830589
0.6740377831900256,0.3145334149294087,5.600065767841358,2.8695649262402485,7.093073647373306,0.008651285300006362,0.33546658507059135
0.994557766646865,0.3616331739848256,6.327646130288384,2.900258530192821,1.1701798185125627,0.040811650457138526,0.344557766646865
0.6164621779523887,0.6207239040390315,5.469369143951923,2.939405635297416,7.209963918633672,0.4022782748421887,0.033537822047611354
0.8405043364000231,0.278353587592322,5.977944843628053,2.8739797278685293,6.358884251484531,-0.01186990637871721,0.37164641240767804
0.4228976410557427,0.8855850610435281,5.029977645196536,3.133917924086458,7.430771454311776,2.1799320567060945,0.23558506104352805
0.7782601948591195,0.4998825530367599,5.836650642330201,2.9092262893154586,6.744000056363449,0.1826973921708499,0.15011744696324014
0.6496304173386548,0.11889198399149613,5.544661047358747,2.850242237164636,7.147094435541205,-0.0676944866375766,0.5311080160085039
0.25686242608409665,0.062072893924941704,4.653077707210899,2.832927345936677,7.5166553139311665,-0.07614170178495705,0.5879271060750583
0.7134065783469852,0.7136696832034066,5.689432932847657,2.987673244025687,6.988076392517596,0.6932467140832517,0.0636696832034066
0.9460877004643969,0.1704261793771673,6.217619080054181,2.8724299783954104,4.5674437947766755,-0.05515476645504502,0.4795738206228327
0.17971910489737067,0.30313579540238794,4.477962368117032,2.849925136268965,7.538732816825633,0.0018190985161096185,0.4702808951026294
0.20801834518047596,0.13223485719507952,4.542201643559681,2.8348876644152954,7.531696037234353,-0.06490674114302086,0.5177651428049205
0.35051053209366795,0.9397074045269725,4.865658907852627,3.2289755809848173,7.475878505269003,3.6788017801524253,0.2994894679063321
0.2659565075237157,0.8563392652330122,4.673721272078835,3.089526831617121,7.5134210808438056,1.7314650569880468,0.38404349247628433
0.8716902516934721,0.9221398730920803,6.0487368713441825,3.2163701630455925,6.059502132394552,3.0457072239371614,0.2721398730920803
0.4498691460095294,0.20250972089031904,5.091202961441632,2.8483551191681453,7.410106128088099,-0.044833819973042255,0.447490279109681
0.15443080943638493,0.38114449277296136,4.420557937420594,2.860591990227782,7.544053134413266,0.056164557647285784,0.4955691905636151
0.2383846016951366,0.24417995901096823,4.611133045847961,2.8450361747750534,7.522796453223271,-0.028301413789650343,0.41161539830486343
0.1894179464293361,0.6761890401409941,4.499978738394593,2.9482144360779015,7.536452934046729,0.5571428082042111,0.46058205357066395
0.48870552735460504,0.763333215480513,5.179361547094953,3.010213423344973,7.3758510290798345,0.932287815287858,0.16129447264539498
0.5275083765109015,0.12871828885992806,5.2674440146797465,2.8458255392421012,7.335330216943712,-0.06567194210575722,0.5212817111400719
0.5021532160784342,0.6024999509147628,5.209887800498046,2.928017872023029,7.36258500416937,0.3605064306193426,0.1478467839215658
0.6012789036266424,0.09894509671453133,5.434903111232479,2.847098758737449,7.235346054386935,-0.07128380828158265,0.5510549032854687
0.5451353182053496,0.018440033264220734,5.307457172326144,2.8417535840922654,7.3144710058977465,-0.07899121681744414,0.6315599667357793
0.8860542803546048,0.14715181488014437,6.081343216404953,2.8652988481676807,5.8814273251146885,-0.06141499903013914,0.5028481851198556
0.5837834967931145,0.6833858954043616,5.3951885377203705,2.9657451421925742,7.262318466071219,0.5809712522502439,0.06621650320688555
0.7564639220362306,0.21360326976936034,5.787173103022244,2.8623467223911314,6.838714465161748,-0.04078875189711917,0.4363967302306397
0.7860265781751298,0.05531339235075079,5.854280332457545,2.8539411620291126,6.706279515115591,-0.07678692344440718,0.5946866076492492
0.3846006843086097,0.913383703281436,4.943043553380544,3.177686979475292,7.456350356303005,2.793956162719765,0.2653993156913903
0.4179127905992487,0.7756496140744646,5.018662034660295,3.0168115712752956,7.43433948363967,1.0057320637947178,0.23208720940075134
0.24224515839332697,0.5388076128433397,4.619896509552852,2.8983599222599423,7.521560068330377,0.24047065000739454,0.4077548416066731
0.8098743299660268,0.9792156374214254,5.908414729022882,3.3533375284614597,6.574445607870289,6.360603161706647,0.32921563742142534
0.9330278648090575,0.2897178530466566,6.187973253116561,2.882733845709243,4.974771603308435,-0.005785939576663179,0.36028214695334343
0.9766064625163402,0.4185873475431579,6.2868966699120925,2.9075504672067587,2.998601352386566,0.08942733613790121,0.3266064625163402
0.5114711880347502,0.18689992344563364,5.231039596838883,2.8493352967760455,7.352923250352939,-0.05010640157414836,0.46310007655436636
0.7356289227521683,0.7445141311595003,5.739877654647422,3.007720843650284,6.91638628742201,0.8320521083226844,0.09451413115950025
0.8561253140334673,0.9616922438680268,6.013404462855971,3.3050931340667304,6.221479903919219,4.852966773731303,0.31169224386802674
0.9262468616579131,0.4311167143303507,6.172580375963463,2.90434517527395,5.150535444573827,0.10178437139229768,0.2762468616579131
0.2986302411953944,0.669133424452846,4.747890647513546,2.9484123400436384,7.500581708132465,0.5347206925699068,0.35136975880460564
0.7212237663670785,0.026826678972619866,5.707177949653269,2.8496088032405824,6.96402808423997,-0.07868416771919207,0.6231733210273802
0.1416585796043189,0.733119831839384,4.3915649757018045,2.9781033642454555,7.546406951046276,0.7774455150034247,0.5083414203956811
