id,x1,x2,x3,x4,x5,weight,acceleration characteristics,toe-board instruction,Achievable
54,2.693468399186296,2.245308458598316,1.7228589986189984,2.151864976892748,1.850746985981797,1684.579002460777,9.854199105652011,0.11561923088881901,False
55,2.671073836591498,1.4340560827985982,2.7104464571409026,1.0398526580778666,1.8839522081992304,1678.7163554069255,8.495846121049036,0.16580782292950622,False
56,2.3867826090934336,1.559849475475561,1.4013310988676142,1.3526820213232664,1.9098121000864945,1674.887793063303,9.18273889049518,0.1084365944256217,False
57,1.1561918482178977,2.4936923051329343,1.5291611958067564,2.8724478019750546,1.83434361333608,1686.1376925636137,11.264791161491456,0.09953015408898994,False
58,1.0110839687264856,2.659889969987914,2.8630685072820103,2.4455989192109953,1.63243343516345,1688.0804383147354,9.521513249717623,0.15694285422531826,False
59,1.833682589438004,2.8339759225690515,2.7501855514855484,2.7043901782678725,2.2564943046376507,1694.6870589717405,10.302580458022476,0.12754373323167928,False
60,1.3861181594376908,1.7151588783571945,2.2253163340912807,2.7366151121459783,1.9983774334901776,1687.7347071489633,10.793483249690047,0.10909353348171742,False
61,2.4521935319067016,2.161654783639757,1.598851103977978,2.9584842778038265,1.0485392471811277,1685.903020193456,11.044320557572913,0.11962139488453913,False
62,1.950437047051723,1.1972288364414423,2.8411362196474506,1.6386079286496242,1.2394746621733823,1678.8162164866415,8.734974784165193,0.1354297548052888,False
63,1.3792344469877214,2.399096690310686,1.3009792223519765,2.465240198410947,2.5075711217678007,1685.256961104856,10.466087609370472,0.08727308705982638,False
64,1.673570873276133,1.2354491113033497,2.2594005979506786,2.1751211377030897,1.8087690453967773,1682.2737821278033,9.902237999812396,0.09884807749300173,False
65,1.2637528859989793,1.946505221504354,1.4949233638561006,1.0161147028811288,1.6698646372203192,1669.897918080709,7.9771122964989125,0.12755681077929967,False
66,1.5119176064617217,1.9106851038654629,2.2038818234125586,2.906366517863105,1.488208425126344,1687.4247631894712,11.061660721529936,0.12233312878051493,False
67,1.4617954677151113,1.3143132195427103,2.4652103532546357,1.137243394777513,1.6489862149309795,1674.172184598814,8.286648762302038,0.13858169386022698,False
68,2.145654622811978,2.5975586455336828,1.8110270991638175,2.330278959569913,1.7661559314462798,1685.5090464238126,10.053513753722434,0.11165895122078516,False
69,1.6101110201763469,1.4792370094583716,1.0860651398662609,1.1018500380399552,2.193006221205298,1670.7544633245486,8.635868741139753,0.09021081174105268,False
70,1.0757484980671543,1.0839507974965246,1.2420252857881209,2.68260808200584,2.5669214394725417,1683.161256859861,10.983345614054343,0.07379228249512422,False
71,2.8089308431042146,1.3729152801936149,1.9164286571960851,1.3045455774600934,2.2783204083099933,1679.0726663272246,9.353732966859553,0.1180627618670748,False
72,2.8443905775056715,2.4340193946560595,2.106331878374041,1.6475068229190917,2.0723887589665253,1684.2182956176084,9.037779592315433,0.14058251148619982,False
73,1.2066439286683923,2.7896293600860265,1.8933884240940395,2.0364285494237366,2.2263309558678466,1683.8993686823808,9.334283126819123,0.11254355442170272,False
74,2.4869647256237792,1.9642602111189031,2.6862278369955765,1.87820245795753,2.8222009375946766,1690.0568268808981,9.259229767251103,0.1334785432409591,False
75,1.9775570128524964,2.187608500314326,1.185211524081277,1.9583367502944562,2.1797171528126773,1680.2725125683264,9.62648668980243,0.09314824112863007,False
76,1.4383153216721205,1.5878719440227724,2.0239289427756875,1.8441134934430736,1.7121003444110516,1678.475112366658,9.354815546461817,0.11708623566374098,False
77,1.9344397612614024,1.9971372895893893,2.072355581855998,2.93181076664308,1.1958671249582955,1686.9144077463618,11.052188857904007,0.12749837141315598,False
78,1.0327639009950451,2.2036408385905704,2.9731898228116536,1.168630811569625,2.73309711762658,1682.6198317752076,7.164331991873557,0.18662639317099367,False
79,1.5829522860291023,1.487709291433463,2.9103378335769947,1.5735486837749384,1.6097704416845229,1680.088278028875,8.4017813096665,0.15026305585029684,False
80,1.187159694299446,1.2792641017376574,2.6283283780005378,2.765006382820431,1.9440445596400204,1688.071974593832,10.576605746174083,0.09067035127330868,False
81,1.4558226593383259,2.0488543404671127,2.5152153066727556,1.1480066796325905,2.1353417154944765,1678.3424614725852,7.8601415684576885,0.17242091701288054,False
82,2.296103759642532,2.359764310924476,1.1347707431288732,2.1236854614575758,1.9730907781737037,1681.5487211673858,9.823224327323107,0.08933733380932042,False
83,2.834031843469035,2.6639375482882257,2.0086578225612346,1.4862464534114057,2.985598061909489,1687.1055521683936,8.98937161488147,0.12431059177110372,False
84,2.594093154613562,1.6844609406268418,1.2711972369692286,1.051946242312043,2.1068506808570517,1673.6271787320536,8.930827160304672,0.11141746412971666,False
85,1.488066185274216,1.0281878004192069,2.8941741475066003,1.973111501584696,1.3139773448836545,1680.4908702280359,9.07585225497412,0.10531511136062677,False
86,2.0042305392851034,1.6029601921714198,2.361360944335545,1.7368193871133095,1.5138957183694526,1679.6742338886222,9.127665919430335,0.13796378983513202,False
87,1.5649873795403482,1.218202969623111,1.366243685453128,2.213030456936414,1.4673897833905771,1676.6685882329455,10.144114513233397,0.08960395543327876,False
88,2.5575322675033645,1.7795433942755248,1.0742884756601965,2.501102890151208,1.5487788518730752,1681.564847196769,10.384917421319367,0.10252450062084624,False
89,2.4222708854470825,2.3691940724102354,2.1212203152133444,1.3753245829212362,2.9410133116667145,1684.9096496098498,8.819610635259725,0.1368429566495605,False
90,1.641536528271046,2.9628053129274186,1.7568254873224955,2.609471119876913,1.2428809058242427,1684.7451945658845,10.517571208092024,0.10183181890654994,False
91,2.643653616211997,2.5464946813900182,2.0427754468960035,1.3832591122386908,2.5462227541081277,1683.786907366764,8.753407474989588,0.13897051503265448,False
92,2.700397755207559,1.1208088488650954,2.4448874296010263,1.9074760720101724,1.7956496997316242,1683.1505778511248,9.569348325357725,0.10904856043676706,False
93,1.1009828025892685,2.261718975471384,2.430538563733247,1.6776844900443597,1.5990761153815494,1679.3136440773333,8.441236896521781,0.1608552154287644,False
94,2.4018426823896433,2.7357288823978267,1.6601315757654769,1.4726328536125304,1.1179714353839214,1676.2338994241006,8.526668417644387,0.13044559837538972,False
95,1.4159939497690868,2.328067323739211,2.404775167128763,2.821029327003912,1.724818286308071,1689.4810618844406,10.799269312916627,0.12751651226238375,False
96,1.6995962065302932,1.3313352373555416,2.099910599673781,2.655063390165894,1.164169559730497,1682.662595313232,10.611372688569396,0.11009237431043416,False
97,1.2588900390546052,2.4785057794583856,1.6891113660485266,1.4518193583267,2.6534144132339392,1679.7558659226868,8.441822729364551,0.11688097813735172,False
98,2.600077830887593,2.0866686562740737,2.5666259861715623,1.8027937931902769,1.1384284742780488,1681.9761940662124,8.856274053286072,0.1709538766916218,False
99,1.8609187621240344,1.8987371176121568,2.6111836951060265,2.668342774221303,1.8668463146949468,1689.9299662233193,10.352397872828016,0.1259447993652138,False
100,1.0232597397864063,2.9957538625874074,1.0209047881240625,1.0168186228242566,1.2390232869718405,1667.68725081126,7.021505523245808,0.09193245054384994,False
